Name,Twitter,Instagram,Appearances,Goals,Wins,Losses,Clean sheets,Goals Conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big Chances Created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Facebook,Gls,Ast,xG,xAG,PrgC,PrgP,Min,MP,Tkl,TklW,Int,Gls_per_90,Ast_per_90
Terence Kongolo,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kalidou Koulibaly,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lewis Koumas,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Cheikhou Kouyaté,0,0,12.0,0.0,4.0,4.0,0.0,0.0,8.0,63%,0.0,0.0,2.0,9.0,6.0,0.0,14.0,21.0,21.0,1.0,10.0,10.0,0.0,0.0,0.0,73,6.08,0.0,0.0,0%,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mateo Kovacic,https://twitter.com/mateokovacic8,https://www.instagram.com/mateokovacic8/?hl=en,30.0,1.0,23.0,3.0,0.0,0.0,36.0,69%,0.0,11.0,10.0,10.0,4.0,0.0,72.0,75.0,62.0,20.0,4.0,4.0,0.0,0.0,0.0,"1,523",50.77,3.0,0.0,0%,4.0,20.0,4.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,22.0,5.0,23%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Matej Kovár,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kacper Kozlowski,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Emil Krafth,https://www.instagram.com/emilkrafth/,0,17.0,0.0,9.0,6.0,2.0,15.0,21.0,67%,0.0,2.0,9.0,18.0,10.0,0.0,44.0,44.0,43.0,3.0,13.0,15.0,0.0,0.0,0.0,509,29.94,2.0,17.0,47%,0.0,6.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mohammed Kudus,0,0,33.0,8.0,12.0,14.0,0.0,0.0,65.0,72%,0.0,24.0,11.0,8.0,0.0,0.0,212.0,279.0,252.0,124.0,15.0,29.0,0.0,0.0,6.0,773,23.42,5.0,94.0,22%,3.0,44.0,6.0,0.0,39.0,16.0,0.0,4.0,4.0,2.0,0.24,0.0,0.0,67.0,17.0,25%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dejan Kulusevski,https://www.instagram.com/dejan.k10/,0,36.0,8.0,19.0,12.0,0.0,0.0,62.0,53%,0.0,26.0,18.0,1.0,1.0,0.0,133.0,152.0,240.0,54.0,7.0,15.0,0.0,0.0,3.0,"1,132",31.44,14.0,89.0,25%,12.0,16.0,7.0,0.0,54.0,10.0,1.0,3.0,4.0,1.0,0.22,0.0,0.0,57.0,24.0,42%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Garang Kuol,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Layvin Kurzawa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Levi Laing,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tariq Lamptey,https://twitter.com/TariqLamptey,https://www.instagram.com/tariq_lamptey/,19.0,0.0,7.0,8.0,0.0,20.0,21.0,67%,0.0,4.0,6.0,5.0,3.0,1.0,32.0,49.0,38.0,6.0,4.0,9.0,0.0,0.0,3.0,371,19.53,1.0,31.0,29%,0.0,7.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Will Lankshear,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Manuel Lanzini,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Aymeric Laporte,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yasser Larouci,0,0,11.0,0.0,0.0,9.0,0.0,11.0,17.0,53%,0.0,2.0,7.0,20.0,10.0,0.0,34.0,33.0,25.0,10.0,1.0,4.0,0.0,0.0,0.0,165,15.0,1.0,6.0,0%,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Richie Laryea,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Roméo Lavia,https://www.instagram.com/lavizzy6/,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dexter Lembikisa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Clément Lenglet,0,0,14.0,0.0,5.0,6.0,2.0,27.0,13.0,69%,0.0,3.0,7.0,47.0,27.0,0.0,37.0,43.0,25.0,3.0,15.0,11.0,0.0,0.0,1.0,910,65.0,1.0,3.0,0%,0.0,51.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Bernd Leno,https://www.facebook.com/bernd.leno.official,https://twitter.com/Bernd_Leno,38.0,0.0,13.0,17.0,10.0,61.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"1,406",37.0,0.0,0,0,0.0,176.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.0,0.0,18.0,16.0,8.0,19.0,167.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marc Leonard,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jefferson Lerma,https://twitter.com/jeffersonlerma,https://www.instagram.com/jeffersonlerma/,28.0,1.0,8.0,14.0,0.0,0.0,42.0,60%,0.0,5.0,36.0,64.0,37.0,0.0,174.0,147.0,116.0,11.0,69.0,36.0,0.0,0.0,1.0,"1,225",43.75,3.0,14.0,21%,8.0,40.0,8.0,0.0,43.0,4.0,0.0,1.0,0.0,3.0,0.04,0.0,0.0,34.0,9.0,26%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marcel Lewis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lewis Miley,0,0,17.0,1.0,6.0,9.0,0.0,0.0,33.0,64%,0.0,7.0,8.0,16.0,5.0,0.0,78.0,58.0,52.0,8.0,11.0,12.0,0.0,0.0,3.0,524,30.82,3.0,11.0,18%,4.0,18.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,13.0,3.0,23%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Keane Lewis-Potter,https://www.instagram.com/keane.lewispotter/,0,30.0,3.0,7.0,16.0,0.0,0.0,17.0,0,0.0,10.0,7.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,358,11.93,3.0,50.0,0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,2.0,0.1,0.0,0.0,43.0,22.0,51%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Myles Lewis-Skelly,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Victor Lindelöf,https://twitter.com/vlindelof?s=20,https://www.instagram.com/victorlindelof/?hl=en,19.0,1.0,12.0,6.0,4.0,16.0,15.0,67%,0.0,0.0,12.0,38.0,24.0,0.0,75.0,35.0,50.0,1.0,17.0,26.0,0.0,0.0,1.0,876,46.11,0.0,1.0,0%,2.0,26.0,2.0,0.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lisandro Martínez,https://www.instagram.com/lisandromartinezzz/,0,11.0,0.0,6.0,3.0,0.0,12.0,12.0,67%,0.0,0.0,5.0,23.0,8.0,1.0,33.0,21.0,22.0,2.0,4.0,5.0,1.0,0.0,1.0,442,40.18,0.0,2.0,0%,1.0,10.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tino Livramento,https://www.instagram.com/tinolivramento/,0,26.0,1.0,14.0,9.0,1.0,27.0,23.0,57%,0.0,2.0,25.0,37.0,17.0,1.0,85.0,80.0,48.0,17.0,12.0,8.0,0.0,0.0,0.0,675,25.96,1.0,26.0,19%,0.0,13.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Hugo Lloris,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Giovani Lo Celso,https://twitter.com/LoCelsoGiovani,https://www.instagram.com/locelsogiovani/,22.0,2.0,9.0,11.0,0.0,0.0,22.0,59%,0.0,4.0,5.0,2.0,1.0,0.0,46.0,57.0,32.0,8.0,1.0,5.0,0.0,0.0,2.0,483,21.95,1.0,13.0,38%,2.0,18.0,2.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,0.09,0.0,0.0,13.0,6.0,46%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tom Lockyer,0,0,14.0,1.0,2.0,9.0,0.0,23.0,25.0,64%,1.0,1.0,23.0,66.0,31.0,0.0,89.0,70.0,42.0,4.0,31.0,17.0,1.0,0.0,1.0,418,29.86,1.0,1.0,0%,1.0,45.0,4.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andy Lonergan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sean Longstaff,https://www.instagram.com/seanlongstaff97/,0,35.0,6.0,16.0,13.0,0.0,0.0,54.0,56%,0.0,14.0,17.0,22.0,16.0,0.0,120.0,117.0,130.0,11.0,19.0,22.0,0.0,0.0,2.0,"1,209",34.54,5.0,25.0,32%,8.0,44.0,7.0,0.0,24.0,2.0,0.0,5.0,1.0,0.0,0.17,0.0,0.0,41.0,15.0,37%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jamal Lowe,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lucas Moura,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lucas Paquetá,https://www.instagram.com/lucaspaqueta/,0,31.0,4.0,14.0,10.0,0.0,0.0,71.0,68%,0.0,5.0,21.0,25.0,20.0,0.0,194.0,237.0,239.0,41.0,61.0,60.0,0.0,0.0,6.0,"1,411",45.52,12.0,35.0,29%,30.0,70.0,10.0,0.0,47.0,5.0,0.0,0.0,4.0,2.0,0.13,2.0,0.0,42.0,11.0,26%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Luizão,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jayden Luker,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sasa Lukic,0,0,24.0,1.0,7.0,12.0,0.0,0.0,33.0,58%,0.0,5.0,16.0,18.0,9.0,0.0,65.0,58.0,69.0,5.0,11.0,8.0,0.0,0.0,0.0,489,20.38,0.0,4.0,0%,4.0,11.0,3.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,13.0,3.0,23%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lyle Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ian Maatsen,0,0,12.0,0.0,6.0,4.0,0.0,5.0,3.0,67%,0.0,3.0,3.0,9.0,5.0,0.0,11.0,7.0,25.0,0.0,3.0,5.0,0.0,0.0,0.0,119,9.92,0.0,8.0,25%,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alexis Mac Allister,https://twitter.com/alemacallister,https://www.instagram.com/alemacallister/?hl=en,33.0,5.0,21.0,4.0,0.0,0.0,99.0,56%,0.0,19.0,35.0,25.0,15.0,0.0,195.0,195.0,193.0,18.0,31.0,29.0,0.0,1.0,5.0,"1,927",58.39,3.0,32.0,31%,14.0,61.0,7.0,1.0,53.0,0.0,1.0,4.0,0.0,1.0,0.15,1.0,0.0,44.0,9.0,20%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Noni Madueke,https://www.instagram.com/nonzinoo10/?hl=en,0,23.0,5.0,12.0,7.0,0.0,0.0,16.0,0,0.0,10.0,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,454,19.74,2.0,22.0,0,0.0,0.0,2.0,0.0,8.0,3.0,1.0,1.0,3.0,1.0,0.22,1.0,0.0,32.0,13.0,41%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Paris Maghoma,https://www.instagram.com/maghomaa/,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mahmoud Dahoud,0,0,9.0,0.0,5.0,0.0,0.0,0.0,9.0,44%,0.0,2.0,1.0,4.0,1.0,0.0,26.0,13.0,25.0,2.0,0.0,5.0,0.0,0.0,1.0,325,36.11,2.0,3.0,33%,1.0,10.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Riyad Mahrez,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kobbie Mainoo,0,0,24.0,3.0,10.0,8.0,0.0,0.0,47.0,57%,0.0,3.0,22.0,27.0,15.0,0.0,96.0,120.0,109.0,31.0,19.0,26.0,0.0,1.0,1.0,862,35.92,0.0,6.0,17%,8.0,21.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.13,0.0,0.0,11.0,5.0,45%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tyrell Malacia,https://www.instagram.com/tyrellmalacia/,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
